Label;Value;cod_veiculo;Modelo;codigoModelo
IVECO;208;1;DAILY FURGÃO 55-180 3.0 16m³ (Dies.)(E6);10211
IVECO;208;1;DAILY Minibus 45-160 Fretam.(Diesel)(E6);10631
IVECO;208;1;DAILY Minibus 45-160 Turismo(Diesel)(E6);10632
IVECO;208;1;DAILY Minibus 45-170 Fretam. (Diesel);9715
IVECO;208;1;DAILY Minibus 45-170 Turismo (Diesel);9716
IVECO;208;1;DAILY Minibus 50-170 Fretam. (Diesel);9717
IVECO;208;1;DAILY Minibus 50-170 Turismo (Diesel);9718
IVECO;208;1;DAILY Minibus 50-180 Fretam.(Diesel)(E6);10633
IVECO;208;1;DAILY Minibus 50-180 Turismo(Diesel)(E6);10634
JAC;177;1;E-J7 193cv 5p Aut. (Elético);9790
JAC;177;1;e-JS1 62cv 5p Aut. (Elétrico);9552
JAC;177;1;e-JS1 Extreme 62cv 5p Aut. (Elétrico);9719
JAC;177;1;e-JS4 150CV 5p Aut. (Elétrico);9470
JAC;177;1;E-JV5.5 Aut. (Elétrico);10138
JAC;177;1;iEV  750V 163cv 4p Aut. (Elétrico);9555
JAC;177;1;iEV 20 68cv 5p Aut. (Elétrico);8989
JAC;177;1;iEV 330P CD 150cv Aut. (Elétrico);8956
JAC;177;1;iEV 350T 150cv Aut. (Elétrico);9664
JAC;177;1;iEV 40 115cv 5p. (Elétrico);8694
JAC;177;1;J2 1.4 16V 5p Mec.;6272
JAC;177;1;J2 1.4 JET Flex 16V 5p Mec;7100
JAC;177;1;J3 1.4 16V 5p Mec.;5498
JAC;177;1;J3 Brasil 1.4 16V 5p Mec.;5698
JAC;177;1;J3 S 1.5 JET Flex 16V VVT 5p;6384
JAC;177;1;J3 S turin 1.5 JET Flex 16V 4p Mec.;6749
JAC;177;1;J3 turin Sedan 1.4 16V 4p Mec.;5499
JAC;177;1;J3 turin Sedan Brasil 1.4 16V 4p Mec.;5699
JAC;177;1;J5 Sedan 1.5 16V 4p Mec.;5933
JAC;177;1;J6 2.0 16V 5p Mec.;5579
JAC;177;1;J6 2.0 JET Flex 5p Mec.;7101
JAC;177;1;T 140 2.8 2p (diesel);6440
JAC;177;1;T40 1.5 JET Flex 16V 5p Mec.;7972
JAC;177;1;T40 1.6 16V 5p Aut.;8283
JAC;177;1;T40 PLUS 1.5 JET Flex 16V 5p Mec.;9283
JAC;177;1;T40 PLUS 1.6 16V 5p Aut.;9284
JAC;177;1;T5 1.5 JET Flex 16V 5p Aut.;7794
JAC;177;1;T5 1.5 JET Flex 16V 5p Mec.;7482
JAC;177;1;T50 1.6 16V 5p Aut.;8477
JAC;177;1;T50 PLUS 1.6 16V 5p Aut.;9285
JAC;177;1;T6 2.0 JET Flex 5p Mec.;7102
JAC;177;1;T60 1.5 Turbo 16V Aut.;8957
JAC;177;1;T60 PLUS 1.5 TURBO 16V 5p Aut.;9286
JAC;177;1;T8 2.0 16V 5p Mec.;6713
JAC;177;1;T80 2.0 Turbo 16V 5p Aut.;8575
JAC;177;1;V260 2.0 16V Diesel;8082
Jaguar;28;1;Daimler LWB 4.0;1351
Jaguar;28;1;E-Pace 2.0 AWD 249cv Aut/Flex;8284
Jaguar;28;1;E-Pace FIRST EDITION 2.0 AWD 249cv Aut.;8285
Jaguar;28;1;E-Pace R-Dyn. SE 2.0 AWD 250cv Aut/Flex.;8495
Jaguar;28;1;E-Pace R-Dynamic HSE 2.0 AWD 300cv Aut.;8405
Jaguar;28;1;E-Pace R-Dynamic S 2.0 AWD 249cv/ Flex;8286
Jaguar;28;1;E-Pace R-Dynamic SE 2.0 AWD 300cv Aut.;8287
Jaguar;28;1;E-Pace S 2.0 AWD 249cv Flex Aut.;8835
Jaguar;28;1;F-Pace 2.0 Prestige 180cv Diesel Aut.;7662
Jaguar;28;1;F-Pace 2.0 Prestige 250cv Aut.;8126
Jaguar;28;1;F-Pace 2.0 R-Dynamic S 404cv (Híbrido);10400
Jaguar;28;1;F-Pace 2.0 R-Dynamic SE 404cv (Hibrido);10004
Jaguar;28;1;F-Pace 2.0 R-Sport 250cv Aut.;8127
Jaguar;28;1;F-Pace 3.0 AWD R-Dynamic S 340cv Aut.;9523
Jaguar;28;1;F-Pace 3.0 FIRST EDITION 380cv Aut.;7663
Jaguar;28;1;F-Pace 3.0 R-Dynamic SE AWD 340cv Aut.;9554
Jaguar;28;1;F-Pace 3.0 R-Sport 340cv Aut.;7664
Jaguar;28;1;F-Pace 3.0 S 380cv Aut.;7665
Jaguar;28;1;F-Pace 3.0 S AWD 340 cv Aut.;9720
Jaguar;28;1;F-PACE SVR Supercharged 5.0 V8;8901
Jaguar;28;1;F-Type 2.0 R-Dyn.Black Cabriolet Ed.Esp.;9739
Jaguar;28;1;F-Type 2.0 R-Dynamic Cabriolet 300cv Aut;8454
Jaguar;28;1;F-Type 2.0 R-Dynamic Coupe 300cv Aut.;8455
Jaguar;28;1;F-Type 3.0 R-Dynamic Cabrio. 380cv Aut.;8456
Jaguar;28;1;F-Type 3.0 R-Dynamic Coupe 380cv Aut.;8457
Jaguar;28;1;F-Type R AWD Supercharged Coupe 5.0 V8;7429
Jaguar;28;1;F-Type R Supercharged Coupe 5.0 V8;6888
Jaguar;28;1;F-Type S Supercharged Conversivel 3.0 V6;6588
Jaguar;28;1;F-Type S Supercharged Conversivel 5.0 V8;6589
Jaguar;28;1;F-Type S Supercharged Coupe 3.0 V6;6889
Jaguar;28;1;F-Type Supercharged Conversivel 3.0 V6;6590
Jaguar;28;1;F-Type Supercharged Coupe 3.0 V6;6890
Jaguar;28;1;F-Type SVR AWD Supercharged Coupe 5.0 V8;8318
Jaguar;28;1;I-Pace BLACK EV 400 AWD Aut. (Elétrico);10018
Jaguar;28;1;I-Pace HSE EV400 AWD Aut. (Elétrico);10174
Jaguar;28;1;I-Pace SE EV400 AWD Aut. (Elétrico);8695
Jaguar;28;1;S-Type 3.0/ 3.0 SE V6;1352
Jaguar;28;1;S-Type 4.2/4.2 SE/4.0 V8 32V;1353
Jaguar;28;1;S-Type R 4.2 V8 32V 400cv;1354
Jaguar;28;1;XE 2.0 R-Dynamic S 250cv Aut.;8902
Jaguar;28;1;XE 2.0 Turbocharged Edition Aut.;8712
Jaguar;28;1;XE 2.0 Turbocharged Pure 240cv Aut.;7348
Jaguar;28;1;XE 2.0 Turbocharged R-Sport Aut.;7349
Jaguar;28;1;XE 3.0 Supercharged S 380cv Aut.;7350
Jaguar;28;1;XF 2.0 GTDi Prestige 16V Aut.;7506
Jaguar;28;1;XF 2.0 GTDI SPORT LUXURY 240cv Aut.;7071
Jaguar;28;1;XF 2.0 GTDI SPORT PREMIUM TECH 240cv Aut;7072
Jaguar;28;1;XF 2.0 R-SPORT  Aut.;7592
Jaguar;28;1;XF 2.0 Turbo 16V 240cv Aut.;6465
Jaguar;28;1;XF 2.0 Turbocharged Pure 250cv Aut.;8406
Jaguar;28;1;XF 3.0 Portfolio Supercharged V6 Aut.;6536
Jaguar;28;1;XF 3.0 S V6 380cv Aut.;7593
Jaguar;28;1;XF 3.0 V6 24V 240cv Aut.;4704
Jaguar;28;1;XF 4.2 V8 32V 300cv Aut.;4705
Jaguar;28;1;XF 5.0 32V V8 385cv Aut.;5305
Jaguar;28;1;XF SV8 4.2 V8 32V 420cv Aut.;4706
Jaguar;28;1;XFR Supercharged 5.0 V8 510cv Aut.;5130
Jaguar;28;1;XFR-S Supercharged 5.0 V8 550cv Aut.;6750
Jaguar;28;1;XJ 2.0 Turbo 16V 240cv Aut.;6751
Jaguar;28;1;XJ 3.0 Portfolio Supercharged V6 Aut.;6752
Jaguar;28;1;XJ 3.0 R-Sport Supercharged V6 Aut.;7795
Jaguar;28;1;XJ S.Sport Supercharged 5.0 V8 32V Aut.;5453
Jaguar;28;1;XJ Super 4.2 V8 32V 400cv 4p;1355
Jaguar;28;1;XJ-12;1356
Jaguar;28;1;XJ-12 Conv.;1357
Jaguar;28;1;XJ-6;1358
Jaguar;28;1;XJ-8 Daimler;1359
Jaguar;28;1;XJ-8 Executive/ Centenary 4.0;1360
Jaguar;28;1;XJ-8 Executive/ SE 4.2 V8 32V 300cv 4p;1361
Jaguar;28;1;XJ-8 Sovereign LWB 4.0;1362
Jaguar;28;1;XJR 4.2 V8 32V 400cv 4p;1363
Jaguar;28;1;XJS 4.0 24V;1364
Jaguar;28;1;XJS-C 6.0 V12;1365
Jaguar;28;1;XK-8 BR Conversível / XK-8 Conversível;1366
Jaguar;28;1;XK-8 BR Coupe/ XK-8 Coupe;1367
Jaguar;28;1;XKR Conversível 4.2/5.0 32V;4437
Jaguar;28;1;XKR Coupe  4.2/5.0 32V;4438
Jaguar;28;1;XKR-S Coupe Supercharged 5.0 32V;6753
Jaguar;28;1;X-Type ESTATE 3.0 24V 230cv;1368
Jaguar;28;1;X-Type SE 2.5 V6 194cv;1369
Jaguar;28;1;X-Type SE 3.0 V6 231cv;1370
Jeep;29;1;Cherokee Country 4.0 V6 4x4;1371
Jeep;29;1;Cherokee Limited 3.2 4x4 V6 Aut.;6961
Jeep;29;1;Cherokee Limited 3.7 4x4 V6 12V Aut.;5248
Jeep;29;1;Cherokee Longitude 3.2 4x4 V6 Aut.;7137
Jeep;29;1;Cherokee Rubicon 4.0 V6 4x4;1372
Jeep;29;1;Cherokee Sport  4.0 Mec./Aut.;1373
Jeep;29;1;Cherokee Sport 2.5 4x4 Diesel;1374
Jeep;29;1;Cherokee Sport 3.7 4x4 V6 12V Aut.;1375
Jeep;29;1;Cherokee Trailhawk 3.2 4x4 V6 Aut.;7185
Jeep;29;1;Commander Limited 5.7 326cv 5p;4139
Jeep;29;1;Commander Limited T270 1.3 TB Flex Aut.;9611
Jeep;29;1;Commander Limited TD380 2.0 4x4 Die.Aut.;9612
Jeep;29;1;Commander Overl. TD380 2.0 4x4 Die. Aut.;9613
Jeep;29;1;Commander Overland T270 1.3 TB Flex Aut.;9614
Jeep;29;1;COMPASS LIMITED 2.0 4x2 Flex 16V Aut.;7758
Jeep;29;1;COMPASS LIMITED 2.0 4x4 Diesel 16V Aut.;8039
Jeep;29;1;COMPASS LIMITED T270 1.3 TB 4x2 Flex Aut;9455
Jeep;29;1;COMPASS LIMITED TD 350 2.0 4x4 Die. Aut.;9456
Jeep;29;1;COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.;9457
Jeep;29;1;COMPASS LONG. TD 350 2.0 4x4 Diesel Aut.;9458
Jeep;29;1;COMPASS LONGITUDE 2.0 4x2 Flex 16V Aut.;7759
Jeep;29;1;COMPASS LONGITUDE 2.0 4x4 Dies. 16V Aut.;7760
Jeep;29;1;COMPASS Night Eagle 2.0 4x2 Flex 16V Aut;8128
Jeep;29;1;COMPASS Night Eagle 2.0 4x4 TB Dies. Aut;8129
Jeep;29;1;COMPASS S 1.3 TB 4XE Aut. (Híbrido);9980
Jeep;29;1;COMPASS S 2.0 4x4 TB 16V Diesel Aut.;8663
Jeep;29;1;COMPASS S T270 1.3 TB 4x2 Flex Aut.;9459
Jeep;29;1;COMPASS SPORT 2.0 16V 156cv 5p;5743
Jeep;29;1;COMPASS SPORT 2.0 4x2 Flex 16V Aut.;7761
Jeep;29;1;COMPASS SPORT 2.0 4x4 flex 16V Aut.;8053
Jeep;29;1;COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.;9460
Jeep;29;1;COMPASS T270 80 Anos 1.3 TB 4x2 Flex Aut;9461
Jeep;29;1;COMPASS TD 350 80 Anos 2.0 4x4 Die. Aut.;9462
Jeep;29;1;COMPASS TRAILHAWK 2.0 4x4 Dies. 16V Aut.;7762
Jeep;29;1;COMPASS TRAILHAWK TD350 2.0 4x4 Die. Aut;9463
Jeep;29;1;Gladiator Rubicon 3.6 V6 284 cv;10008
Jeep;29;1;Grand Cherokee 80 Anos 3.0 TB Dies.Aut. ;9661
Jeep;29;1;Grand Cherokee Laredo 2.7 I-5 TB Dies.;1376
Jeep;29;1;Grand Cherokee Laredo 3.1 TB Diesel Aut;1377
Jeep;29;1;Grand Cherokee Laredo 3.6 4x4 V6 Aut.;5454
Jeep;29;1;Grand Cherokee Laredo 4.0 Aut.;1378
Jeep;29;1;Grand Cherokee Lim. 75 anos 3.6 4x4 Aut.;7883
Jeep;29;1;Grand Cherokee Limit.4.7 Quad.Drive Aut.;1379
Jeep;29;1;Grand Cherokee Limited 3.0 TB Dies. Aut;4830
Jeep;29;1;Grand Cherokee Limited 3.6 4x4 V6 Aut.;5455
Jeep;29;1;Grand Cherokee Limited 4.7 Aut.;9303
Jeep;29;1;Grand Cherokee Limited 5.2 Aut.;1381
Jeep;29;1;Grand Cherokee Limited 5.7 326cv;3891
Jeep;29;1;Grand Cherokee Limited LX 5.9;1382
Jeep;29;1;Grand Cherokee Nova Limited 4.7;1383
Jeep;29;1;Grand Cherokee Overland 5.7 326cv;4200
Jeep;29;1;Grand Cherokee SRT8 6.1 V8 16V 432cv Aut;4190
Jeep;29;1;Renegade 1.8 4x2 Flex 16V Mec.;7306
Jeep;29;1;Renegade 75 Anos 1.8 4X2 Flex 16V Aut.;7702
Jeep;29;1;Renegade 75 Anos 2.0 4X4 TB Diesel Aut.;7703
Jeep;29;1;Renegade Custom 1.8 4x2 Flex 16V Mec.;8054
Jeep;29;1;Renegade Custom 2.0 4x4 TB Diesel Aut.;8055
Jeep;29;1;Renegade Lim. Edit. 1.8 4x2 Flex 16V Aut;7507
Jeep;29;1;Renegade Limited 1.8 4x2 Flex 16V Aut.;8056
Jeep;29;1;Renegade Limited 2.0 4x4 TB Diesel Aut.;8057
Jeep;29;1;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;9745
Jeep;29;1;Renegade Longitude 1.8 4x2 Flex 16V Aut.;7186
Jeep;29;1;Renegade Longitude 2.0 4x4 TB Diesel Aut;7187
Jeep;29;1;Renegade Moab 2.0 4x4 TB Diesel Aut.;9165
Jeep;29;1;Renegade Night Eagle 1.8 4x2  Flex Aut.;8058
Jeep;29;1;Renegade Night Eagle 2.0 4x4 TB Die. Aut;8059
Jeep;29;1;Renegade S T270 1.3 TB 4x4 Flex Aut.;9746
Jeep;29;1;Renegade Sport 1.8 4x2 Flex 16V Aut.;7188
Jeep;29;1;Renegade Sport 1.8 4x2 Flex 16V Mec.;7189
Jeep;29;1;Renegade Sport 2.0 4x4 TB Diesel Aut.;7190
Jeep;29;1;Renegade Sport T270 1.3 TB 4x2 Flex Aut.;9747
Jeep;29;1;Renegade STD 1.8 4x2 Flex 16v Aut.;8903
Jeep;29;1;Renegade T270 1.3 TB 4x2 Flex Aut.;10680
Jeep;29;1;Renegade Trailhawk 2.0 4x4 TB Diesel Aut;7191
Jeep;29;1;Renegade Trailhawk T270 1.3 TB Flex Aut.;9748
Jeep;29;1;Renegade Willys 2.0 4x4 TB Diesel Aut.;8664
Jeep;29;1;Renegade1.8 4x2 Flex 16V Aut.;9560
Jeep;29;1;Wrangler 4.0/Sport 4.0;1384
Jeep;29;1;Wrangler RUBICON 2.0 Turbo 4x4 4p Aut.;9095
Jeep;29;1;Wrangler SAHARA 2.0 4x4 271cv 2p Aut.;8665
Jeep;29;1;Wrangler SAHARA 3.8 V6 199cv 2p;5728
Jeep;29;1;Wrangler SAHARA Overland 2.0 4x4 4p Aut.;8666
Jeep;29;1;Wrangler Sport 3.6 V6 284cv 2p;5897
Jeep;29;1;Wrangler Sport 3.8 V6 199cv;4439
Jeep;29;1;Wrangler Unlimited 75 Anos 3.6 V6 284cv;7763
Jeep;29;1;Wrangler Unlimited 80 Anos 2.0 TB 4p ;9534
Jeep;29;1;Wrangler Unlimited SAHARA 2.0 TB 4p Aut;9926
Jeep;29;1;Wrangler Unlimited SAHARA 3.6 V6 4p;8319
Jeep;29;1;Wrangler Unlimited SAHARA 3.8 V6  4p;5729
Jeep;29;1;Wrangler Unlimited Sport 3.6 V6 284cv 4p;5898
Jeep;29;1;Wrangler Unlimited Sport 3.8 V6 199cv;5306
JINBEI;154;1;TOPIC ESCOLAR L 2.2 8V/ 2.0 16V 4p;4851
JINBEI;154;1;TOPIC ESCOLAR SL 2.2 8V/ 2.0 16V 4p;4852
JINBEI;154;1;TOPIC FURGAO L 2.2 8V/ 2.0 16V 4p;4853
JINBEI;154;1;TOPIC VAN L 2.2 8V/ 2.0 16V 4p;4854
JINBEI;154;1;TOPIC VAN Lon./GRAN TOPIC SL;6108
JINBEI;154;1;TOPIC VAN SL 2.2 8V/ 2.0 16V 4p;4855
JINBEI;154;1;TOPIC VAN STD 2.0 16V 4p;5470
JINBEI;154;1;VKN VAN 2.0 16V 4p;7666
JPX;30;1;Jipe Montez 4x4 CD Teto de Lona Diesel;1385
JPX;30;1;Jipe Montez 4x4 CD Teto Rígido Diesel;1386
JPX;30;1;Jipe Montez Std 4x4 Teto de Lona Diesel;1387
JPX;30;1;Jipe Montez Std 4x4 Teto Rígido Diesel;1388
JPX;30;1;Picape Montez 1.9 4x4 Diesel;1389
Kia Motors;31;1;Besta EST 2.7 Diesel (10/12lug.);1390
Kia Motors;31;1;Besta EST Full 2.7 Diesel (10/12lug.);1391
Kia Motors;31;1;Besta Furgão 2.2 Diesel;1392
Kia Motors;31;1;Besta Furgão 2.7 Diesel;1393
Kia Motors;31;1;Besta Furgão Grand 3.0 Diesel;1394
Kia Motors;31;1;Besta GS 2.7 8V 12L Diesel;1395
Kia Motors;31;1;Besta GS Full 2.7 Diesel;1396
Kia Motors;31;1;Besta GS Grand 3.0 8V 16L Diesel;1397
Kia Motors;31;1;Besta ST 2.2 Diesel (12lug.);1398
Kia Motors;31;1;Bongo K-2400 2.4 Diesel;1399
Kia Motors;31;1;Bongo K-2500 2.5 4x2 TB Diesel;4476
Kia Motors;31;1;Bongo K-2500 2.5 4x4 TB Diesel;10625
Kia Motors;31;1;Bongo K-2700 2.7 4x2/4x4 Diesel;1400
Kia Motors;31;1;Bongo K-2700 2.7 4x4 Basculante Diesel;4140
Kia Motors;31;1;Bongo K-2700 2.7 4x4 CD Diesel;1401
Kia Motors;31;1;Bongo K-3500/K-3600/110 3.6 Diesel;1402
Kia Motors;31;1;CADENZA EX 3.5 V6 24V Aut.;5417
Kia Motors;31;1;Carens EX 2.0 16V  Aut.;4684
Kia Motors;31;1;Carens LS 1.8 16V 130cv Aut.;1403
Kia Motors;31;1;Carens LS 1.8 16V 130cv Mec.;1404
Kia Motors;31;1;Carnival 2.5 V6;1405
Kia Motors;31;1;Carnival EX 3.5 V6 24V 276cv Aut.;5580
Kia Motors;31;1;Carnival EX 3.8 V6 24V 242cv Aut.;4119
Kia Motors;31;1;Carnival GS 2.9 TDI 16V 125cv Diesel;1406
Kia Motors;31;1;Cerato 1.6 16 V Flex Mec.;6441
Kia Motors;31;1;Cerato 1.6 16V  Flex  Aut.;6442
Kia Motors;31;1;Cerato 1.6 16V Aut.;4440
Kia Motors;31;1;Cerato 1.6 16V Mec.;3936
Kia Motors;31;1;Cerato 2.0 16V Aut.;3937
Kia Motors;31;1;Cerato EX 2.0 16V Flex Aut.;8861
Kia Motors;31;1;Cerato KOUP 2.0 16V Aut.;5581
Kia Motors;31;1;Cerato SX 2.0 16V Flex Aut.;8862
Kia Motors;31;1;Ceres Pick-Up 2.2 Diesel;1407
Kia Motors;31;1;Clarus GLX 2.0 16V Aut.;1408
Kia Motors;31;1;Clarus GLX 2.0 16V Mec;1409
Kia Motors;31;1;Clarus Wagon GLX 2.0 16V Aut.;1410
Kia Motors;31;1;Clarus Wagon GLX 2.0 16V Mec.;1411
Kia Motors;31;1;Grand Carnival EX 3.3 V6 24V 270cv Aut.;7351
Kia Motors;31;1;Magentis EX 2.0 16V Aut.;4121
Kia Motors;31;1;Magentis LX 2.0 16V Aut;4425
Kia Motors;31;1;MOHAVE EX 3.0 V6 24V 256cv TB Dies. Aut.;4891
Kia Motors;31;1;MOHAVE EX 3.8 V6 24V 275cv 4x4 Aut.;4863
Kia Motors;31;1;MOHAVE EX 4.6 V8 32V 340cv 4x4 Aut.;4999
Kia Motors;31;1;Niro EX 1.6 GDI  (Híbrido) ;10104
Kia Motors;31;1;Niro SX Prestige 1.6 GDI (Híbrido);10105
Kia Motors;31;1;Opirus GL 3.5 V6 24V 202cv Aut.;1412
Kia Motors;31;1;Opirus GL 3.8 V6 24V 267cv Aut.;4441
Kia Motors;31;1;OPTIMA 2.0 16V 165cv Aut.;6891
Kia Motors;31;1;OPTIMA 2.4 16V 180cv Aut.;5934
Kia Motors;31;1;Picanto EX 1.1/1.0/ 1.0 Flex Aut.;4141
Kia Motors;31;1;Picanto EX 1.1/1.0/ 1.0 Flex Mec.;4142
Kia Motors;31;1;Picanto GT 1.0 12V Flex Aut.;8213
Kia Motors;31;1;QUORIS EX 3.8 V6 24V 294cv Aut.;7073
Kia Motors;31;1;RIO EX 1.6 Flex Aut.;8990
Kia Motors;31;1;RIO LX 1.6 Flex Aut.;8991
Kia Motors;31;1;Sephia GTX 1.5 16V;1413
Kia Motors;31;1;Sephia GTX 1.6;1414
Kia Motors;31;1;Sephia LS 1.5 16V Aut.;1415
Kia Motors;31;1;Sephia LS 1.5 16V Mec.;1416
Kia Motors;31;1;Sephia SLX;1417
Kia Motors;31;1;Shuma LS 1.5 16V Aut.;1418
Kia Motors;31;1;Shuma LS 1.5 16V Mec.;1419
Kia Motors;31;1;Sorento 2.4 16V 4x2 Aut.;5249
Kia Motors;31;1;Sorento 2.4 16V 4x4 Aut.;5250
Kia Motors;31;1;Sorento 3.3 V6 24V 270cv 4x2 Aut.;7352
Kia Motors;31;1;Sorento 3.5 V6 24V 4x2 Aut.;5251
Kia Motors;31;1;Sorento 3.5 V6 24V 4x4 Aut.;5252
Kia Motors;31;1;Sorento EX 2.5 140/170cv 4x4 Aut.Diesel;1420
Kia Motors;31;1;Sorento EX 2.5 16V 4x4 Mec. Diesel;3970
Kia Motors;31;1;Sorento EX 3.5 V6 24V 197cv 4x4 Aut.;1421
Kia Motors;31;1;Sorento EX 3.8 V6 24V 267cv 4x4 Aut.;4293
Kia Motors;31;1;Sorento LX 2.5 16V 140cv 4x4 Aut. Diesel;1422
Kia Motors;31;1;Sorento LX 2.5 16V 140cv 4x4 Mec. Diesel;1423
Kia Motors;31;1;SOUL 1.6/ 1.6 16V FLEX Aut.;4977
Kia Motors;31;1;SOUL 1.6/ 1.6 16V FLEX Mec.;4978
Kia Motors;31;1;Sportage 2.0 16V Aut.;1424
Kia Motors;31;1;Sportage 2.0 8V TB-IC Diesel;1425
Kia Motors;31;1;Sportage DLX 2.0 16V Aut.;1426
Kia Motors;31;1;Sportage DLX 2.0 16V Mec.;1427
Kia Motors;31;1;Sportage DLX 2.2 Diesel Mec;1428
Kia Motors;31;1;Sportage EX 1.6 T-GDI (Híbrido);10063
Kia Motors;31;1;Sportage EX 2.0 16V Mec.;4477
Kia Motors;31;1;Sportage EX 2.0 16V/ 2.0 16V Flex Aut.;5418
Kia Motors;31;1;Sportage EX 2.7 V6 4x4 Aut.;1429
Kia Motors;31;1;Sportage Exp P. 1.6 T-GDI (Híbrido);10064
Kia Motors;31;1;Sportage Grand 2.0 16V Aut.;1430
Kia Motors;31;1;Sportage Grand 2.0 16V Mec.;1431
Kia Motors;31;1;Sportage Grand 2.0 8V TB-IC Diesel;1432
Kia Motors;31;1;Sportage GTE 2.2 4x4 Diesel;1433
Kia Motors;31;1;Sportage LX 2.0 16V 142cv 5p;1434
Kia Motors;31;1;Sportage LX 2.0 16V/ 2.0 16V Flex  Aut.;5419
Kia Motors;31;1;Sportage LX 2.0 16V/ 2.0 16V Flex Mec.;5420
Kia Motors;31;1;Sportage Targa 2.0 16V;1435
Kia Motors;31;1;Stinger GT 3.3 V6 Bi-Turbo 370cv Aut.;8496
Kia Motors;31;1;STONIC SX 1.0 TB Aut. (Híbrido);9668
Lada;32;1;Laika 1.5;1436
Lada;32;1;Laika 1.6;1437
Lada;32;1;Laika SW 5p;1438
Lada;32;1;Niva 1.6 RC/ Pantanal 4x4;1439
Lada;32;1;Niva 1.6/ CD 4x4;1440
Lada;32;1;Niva 1.7i 4x4;1441
Lada;32;1;Samara 1.3/ 1.5;1442
LAMBORGHINI;171;1;AVENTADOR 770-4 SVJ ROADSTER V12;9521
LAMBORGHINI;171;1;AVENTADOR LP 700-4;6110
LAMBORGHINI;171;1;AVENTADOR LP 700-4 ROADSTER;6922
LAMBORGHINI;171;1;AVENTADOR LP 770-4 SVJ;8863
LAMBORGHINI;171;1;AVENTADOR S LP 740-4;8083
LAMBORGHINI;171;1;AVENTADOR S LP 740-4 ROADSTER;8750
LAMBORGHINI;171;1;Gallardo Coupe LP550-2 Bicolore;6112
LAMBORGHINI;171;1;Gallardo Coupe LP560-4;5375
LAMBORGHINI;171;1;Gallardo Coupe LP570-4 Sup.Trof.Stradale;6114
LAMBORGHINI;171;1;Gallardo Coupe Superleggera LP570-4;5376
LAMBORGHINI;171;1;Gallardo Coupe Valentino Balboni LP550-2;5377
LAMBORGHINI;171;1;Gallardo Spyder LP560-4;5378
LAMBORGHINI;171;1;Gallardo Spyder Performante LP570-4;5744
LAMBORGHINI;171;1;HURACAN Coupe LP 610-4;7138
LAMBORGHINI;171;1;HURACAN Coupe Performante LP 640-4;8458
LAMBORGHINI;171;1;HURACAN Coupe RWD LP 580-2;8084
LAMBORGHINI;171;1;HURACAN EVO Coupe LP 640-4;8958
LAMBORGHINI;171;1;HURACAN EVO Spyder LP 640-4;8959
LAMBORGHINI;171;1;HURACAN Spyder LP 610-4;7884
LAMBORGHINI;171;1;HURACAN STO;10173
LAMBORGHINI;171;1;URUS LP-650-4;8545
Land Rover;33;1;Defe. 110 X-DY SE D300 Die Aut. (Hib.);10653
Land Rover;33;1;Defe. 110 X-DY.HSE D300  Die Aut. (Híb.);10654
Land Rover;33;1;Defender 110 2.0 Turbo HSE Si4 Aut.;9136
Land Rover;33;1;Defender 110 2.0 Turbo S Si4 Aut.;9137
Land Rover;33;1;Defender 110 2.0 Turbo SE Si4 Aut.;9138
Land Rover;33;1;Defender 110 2.4 122cv T.Diesel;4532
Land Rover;33;1;Defender 110 2.5 HCPU TDi CS Diesel;1443
Land Rover;33;1;Defender 110 2.5 TDi County Pers. Diesel;1444
Land Rover;33;1;Defender 110 2.5 TDi Hard Top Diesel;1445
Land Rover;33;1;Defender 110 2.5 TDi High Capacity Dies.;1446
Land Rover;33;1;Defender 110 2.5 TDi Personel Diesel;1447
Land Rover;33;1;Defender 110 75th 3.0 Diesel Aut. (Hib.);10655
Land Rover;33;1;Defender 110 HSE D300 Die. Aut.(Híb.);10656
Land Rover;33;1;Defender 110 LE FIRE & ICE 2.4 T. Diesel;5072
Land Rover;33;1;Defender 110 RAW 2.4 122cv T. Diesel;5555
Land Rover;33;1;Defender 110 SVX Lim.Edit. 2.4 T.Diesel;4811
Land Rover;33;1;Defender 110 TD5 2.5 4x4 Diesel;3971
Land Rover;33;1;Defender 110 TDI County SW Diesel;1448
Land Rover;33;1;Defender 110 TDI SW Diesel;1449
Land Rover;33;1;Defender 110 X D300  Die. Aut. (Híb.);10657
Land Rover;33;1;Defender 110 X-DY S D300 Die Aut. (Hib.);10658
Land Rover;33;1;Defender 130 Chassis CD Diesel;1450
Land Rover;33;1;Defender 130 High CAP Diesel;1451
Land Rover;33;1;Defender 130 TDI CD Diesel;1452
Land Rover;33;1;Defender 130 X 3.0 I6 Die.Aut.(Hibrido);10367
Land Rover;33;1;Defender 90 2.0 Turbo SE Si4 Aut.;9630
Land Rover;33;1;Defender 90 2.4 122cv T.Diesel;4533
Land Rover;33;1;Defender 90 2.5 TDi CS Diesel;1453
Land Rover;33;1;Defender 90 D300 HSE Diesel Aut.( Hibr.);10099
Land Rover;33;1;Defender 90 D300 S Diesel Aut. (Hibrido);10564
