Titulo;Imagem;Link;Status Lote;Lance Atual;Visitas_lances
Leilão 24197 - Indef. -  MERCEDES-BENZ ACTROS 2651 S 6X4 (P.SHIFT) 3E 19/19 ;;/leilao/24197/lote/2403497/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4016/;10/07 - 09:33;;Visitas: 1 | Lances: 0
Leilão 24203 - 001 -  MARCA BABYLÂNDIA (Direitos totais de titularidade) ;;/leilao/24203/lote/2403375/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4128/;10/07 - 11:30:00;;Visitas: 2 | Lances: 0
Leilão 24106 - 0001 -  SUCATA MERCEDES-BENZ L 1620 04/04 ;https://photos.sodresantoro.com.br/veiculos/24106/2398594/1682016984_C1413044A.JPG?ims=430x323;/leilao/24106/lote/2398594/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:00;R$ 4.000;Visitas: 365 | Lances: 2
Leilão 24106 - 0002 -  SUCATA HONDA CG 150 TITAN KS 07/07 ;https://photos.sodresantoro.com.br/veiculos/24106/2398596/1684505079_C1418591A.JPG?ims=430x323;/leilao/24106/lote/2398596/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:00;;Visitas: 228 | Lances: 0
Leilão 24106 - 0003 -  SUCATA VOLKSWAGEN GOL 1.0 GIV 08/09 ;https://photos.sodresantoro.com.br/veiculos/24106/2398600/1685369263_C1420238A.JPG?ims=430x323;/leilao/24106/lote/2398600/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:01;;Visitas: 100 | Lances: 0
Leilão 24106 - 0004 -  SUCATA FIAT PALIO EX 01/02 ;https://photos.sodresantoro.com.br/veiculos/24106/2398603/1683051747_C1414650A.JPG?ims=430x323;/leilao/24106/lote/2398603/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:02;;Visitas: 68 | Lances: 0
Leilão 24106 - 0005 -  SUCATA FORD FIESTA 1.6 FLEX 12/13 ;https://photos.sodresantoro.com.br/veiculos/24106/2398613/1637596254_C1312115A.JPG?ims=430x323;/leilao/24106/lote/2398613/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:03;;Visitas: 49 | Lances: 0
Leilão 24106 - 0006 -  SUCATA RENAULT SANDERO DYNA 16 14/15 ;https://photos.sodresantoro.com.br/veiculos/24106/2398618/1682432139_C1413404A.JPG?ims=430x323;/leilao/24106/lote/2398618/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:03;R$ 500;Visitas: 57 | Lances: 1
Leilão 24106 - 0007 -  SUCATA HONDA CG 150 TITAN KS 05/05 ;https://photos.sodresantoro.com.br/veiculos/24106/2398621/1687360669_C1326617A.JPG?ims=430x323;/leilao/24106/lote/2398621/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:04;R$ 200;Visitas: 378 | Lances: 1
Leilão 24106 - 0008 -  SUCATA VOLKSWAGEN GOL I 96/96 ;https://photos.sodresantoro.com.br/veiculos/24106/2398622/1681220036_C1385404A.JPG?ims=430x323;/leilao/24106/lote/2398622/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:05;;Visitas: 99 | Lances: 0
Leilão 24106 - 0009 -  SUCATA FORD FIESTA 99/99 ;https://photos.sodresantoro.com.br/veiculos/24106/2398625/1677767784_C1401977A.JPG?ims=430x323;/leilao/24106/lote/2398625/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:06;;Visitas: 28 | Lances: 0
Leilão 24106 - 0010 -  SUCATA PEUGEOT 407 20A 05/06 ;https://photos.sodresantoro.com.br/veiculos/24106/2398626/1679341738_C1406079A.JPG?ims=430x323;/leilao/24106/lote/2398626/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:06;;Visitas: 52 | Lances: 0
Leilão 24106 - 0011 -  SUCATA SUZUKI INTRUDER 125C 11/11 ;https://photos.sodresantoro.com.br/veiculos/24106/2398629/1680035505_C1408021A.JPG?ims=430x323;/leilao/24106/lote/2398629/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:07;;Visitas: 57 | Lances: 0
Leilão 24106 - 0012 -  SUCATA RENAULT SCENIC PRI 2016V 04/04 ;https://photos.sodresantoro.com.br/veiculos/24106/2398634/1682364026_C1413329A.JPG?ims=430x323;/leilao/24106/lote/2398634/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:08;;Visitas: 97 | Lances: 0
Leilão 24106 - 0013 -  SUCATA HYUNDAI HB20 10M VISION 21/21 ;https://photos.sodresantoro.com.br/veiculos/24106/2398636/1685113663_C1420098A.JPG?ims=430x323;/leilao/24106/lote/2398636/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:09;R$ 6.000;Visitas: 165 | Lances: 12
Leilão 24106 - 0014 -  SUCATA VOLKSWAGEN SAVEIRO 1.6 08/09 ;https://photos.sodresantoro.com.br/veiculos/24106/2398639/1685110557_C1420096A.JPG?ims=430x323;/leilao/24106/lote/2398639/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:09;;Visitas: 117 | Lances: 0
Leilão 24106 - 0015 -  SUCATA HONDA C100 BIZ 04/04 ;https://photos.sodresantoro.com.br/veiculos/24106/2398641/1664372962_C1371228A.JPG?ims=430x323;/leilao/24106/lote/2398641/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:10;;Visitas: 111 | Lances: 0
Leilão 24106 - 0016 -  SUCATA HONDA CIVIC TOURING CVT 16/17 ;https://photos.sodresantoro.com.br/veiculos/24106/2398642/1683727515_C1416665A.JPG?ims=430x323;/leilao/24106/lote/2398642/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:11;R$ 21.000;Visitas: 734 | Lances: 42
Leilão 24106 - 0017 -  SUCATA VOLKSWAGEN GOL 1.6 09/10 ;https://photos.sodresantoro.com.br/veiculos/24106/2398643/1681325849_C1410955A.JPG?ims=430x323;/leilao/24106/lote/2398643/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:12;;Visitas: 58 | Lances: 0
Leilão 24106 - 0018 -  SUCATA HONDA CIVIC LXL FLEX 11/11 ;https://photos.sodresantoro.com.br/veiculos/24106/2398644/1685449259_C1420513A.JPG?ims=430x323;/leilao/24106/lote/2398644/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:12;R$ 1.000;Visitas: 126 | Lances: 2
Leilão 24106 - 0020 -  SUCATA VOLKSWAGEN GOL SPECIAL 03/03 ;https://photos.sodresantoro.com.br/veiculos/24106/2398675/1687280201_C1424839A.JPG?ims=430x323;/leilao/24106/lote/2398675/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:13;;Visitas: 91 | Lances: 0
Leilão 24106 - 0021 -  SUCATA PEUGEOT 307SD16 FXPR 07/08 ;https://photos.sodresantoro.com.br/veiculos/24106/2399961/1670593119_C1206132A.JPG?ims=430x323;/leilao/24106/lote/2399961/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:14;;Visitas: 20 | Lances: 0
Leilão 24106 - 0022 -  SUCATA FIAT ARGO DRIVE 1.0 21/21 ;https://photos.sodresantoro.com.br/veiculos/24106/2399959/1687532536_C1408371A.JPG?ims=430x323;/leilao/24106/lote/2399959/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:15;R$ 500;Visitas: 34 | Lances: 1
Leilão 24106 - 0023 -  SUCATA CITROËN C3 90M TENDANCE 13/14 ;https://photos.sodresantoro.com.br/veiculos/24106/2399975/1684941212_C1419513A.JPG?ims=430x323;/leilao/24106/lote/2399975/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:15;;Visitas: 25 | Lances: 0
Leilão 24106 - 0024 -  SUCATA VOLKSWAGEN SPACEFOX 09/10 ;https://photos.sodresantoro.com.br/veiculos/24106/2399954/1685552771_C1420937A.JPG?ims=430x323;/leilao/24106/lote/2399954/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:16;;Visitas: 19 | Lances: 0
Leilão 24106 - 0025 -  SUCATA CHEVROLET TRACKER MIDNIGHT 19/19 ;https://photos.sodresantoro.com.br/veiculos/24106/2399932/1684430214_C1418488A.JPG?ims=430x323;/leilao/24106/lote/2399932/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:17;R$ 10.000;Visitas: 74 | Lances: 12
Leilão 24106 - 0026 -  SUCATA CHEVROLET CORSA GL 95/95 ;https://photos.sodresantoro.com.br/veiculos/24106/2399952/1685106753_C1420027A.JPG?ims=430x323;/leilao/24106/lote/2399952/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:18;;Visitas: 25 | Lances: 0
Leilão 24106 - 0027 -  SUCATA RENAULT KWID ZEN 10MT 18/18 ;https://photos.sodresantoro.com.br/veiculos/24106/2399927/1685106727_C1420028A.JPG?ims=430x323;/leilao/24106/lote/2399927/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:18;;Visitas: 29 | Lances: 0
Leilão 24106 - 0028 -  SUCATA FORD KA FLEX 10/11 ;https://photos.sodresantoro.com.br/veiculos/24106/2399955/1683899693_C1417128A.JPG?ims=430x323;/leilao/24106/lote/2399955/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:19;;Visitas: 10 | Lances: 0
Leilão 24106 - 0029 -  SUCATA HONDA CIVIC LX CVT 21/21 ;https://photos.sodresantoro.com.br/veiculos/24106/2399957/1683914295_C1417348A.JPG?ims=430x323;/leilao/24106/lote/2399957/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:20;;Visitas: 42 | Lances: 0
Leilão 24106 - 0030 -  SUCATA FORD ECOSPORT XLT1.6FLEX 09/09 ;https://photos.sodresantoro.com.br/veiculos/24106/2399930/1685034078_C1419873A.JPG?ims=430x323;/leilao/24106/lote/2399930/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:21;;Visitas: 21 | Lances: 0
Leilão 24106 - 0031 -  SUCATA RENAULT KWID ZEN 10MT 19/20 ;https://photos.sodresantoro.com.br/veiculos/24106/2399951/1685640061_C1421277A.JPG?ims=430x323;/leilao/24106/lote/2399951/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:21;;Visitas: 21 | Lances: 0
Leilão 24106 - 0032 -  SUCATA RENAULT SANDERO EXP16SCE 17/18 ;https://photos.sodresantoro.com.br/veiculos/24106/2399948/1685713358_C1421475A.JPG?ims=430x323;/leilao/24106/lote/2399948/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:22;;Visitas: 23 | Lances: 0
Leilão 24106 - 0033 -  SUCATA FIAT ARGO 1.0 18/19 ;https://photos.sodresantoro.com.br/veiculos/24106/2399924/1684946081_C1419601A.JPG?ims=430x323;/leilao/24106/lote/2399924/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:23;R$ 12.500;Visitas: 90 | Lances: 25
Leilão 24106 - 0034 -  SUCATA VOLKSWAGEN FOX 1.0 GII 11/12 ;https://photos.sodresantoro.com.br/veiculos/24106/2399931/1683203883_C1415304A.JPG?ims=430x323;/leilao/24106/lote/2399931/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:24;R$ 500;Visitas: 110 | Lances: 1
Leilão 24106 - 0035 -  SUCATA CHEVROLET ONIX 1.0MT LS 14/15 ;https://photos.sodresantoro.com.br/veiculos/24106/2399944/1685540997_C1420936A.JPG?ims=430x323;/leilao/24106/lote/2399944/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:24;;Visitas: 14 | Lances: 0
Leilão 24106 - 0037 -  SUCATA FIAT FIORINO ENDURANCE 22/23 ;https://photos.sodresantoro.com.br/veiculos/24106/2399950/1683290349_C1415650A.JPG?ims=430x323;/leilao/24106/lote/2399950/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:25;;Visitas: 91 | Lances: 0
Leilão 24106 - 0038 -  SUCATA CHEVROLET ONIX PLUS 10TAT PR1 20/21 ;https://photos.sodresantoro.com.br/veiculos/24106/2399925/1683823655_C1416836A.JPG?ims=430x323;/leilao/24106/lote/2399925/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:26;R$ 1.000;Visitas: 68 | Lances: 2
Leilão 24106 - 0039 -  SUCATA RENAULT SANDERO EXP16SCE 17/18 ;https://photos.sodresantoro.com.br/veiculos/24106/2399946/1685448149_C1420640A.JPG?ims=430x323;/leilao/24106/lote/2399946/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:27;;Visitas: 20 | Lances: 0
Leilão 24106 - 0040 -  SUCATA JEEP COMPASS LIMITED S 20/21 ;https://photos.sodresantoro.com.br/veiculos/24106/2399973/1684501238_C1418543A.JPG?ims=430x323;/leilao/24106/lote/2399973/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:27;R$ 1.000;Visitas: 114 | Lances: 2
Leilão 24106 - 0041 -  SUCATA VOLKSWAGEN GOL 1.0 09/10 ;https://photos.sodresantoro.com.br/veiculos/24106/2399962/1683914633_C1414196A.JPG?ims=430x323;/leilao/24106/lote/2399962/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:28;;Visitas: 45 | Lances: 0
Leilão 24106 - 0042 -  SUCATA VOLKSWAGEN VOYAGE 1.6L MB5 18/19 ;https://photos.sodresantoro.com.br/veiculos/24106/2399965/1670860434_C1385258A.JPG?ims=430x323;/leilao/24106/lote/2399965/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:29;R$ 2.000;Visitas: 55 | Lances: 4
Leilão 24106 - 0043 -  SUCATA YAMAHA YBR150 FACTOR E 16/16 ;https://photos.sodresantoro.com.br/veiculos/24106/2399971/1685644597_C1421156A.JPG?ims=430x323;/leilao/24106/lote/2399971/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:30;;Visitas: 26 | Lances: 0
Leilão 24106 - 0044 -  SUCATA HONDA FIT EXL CVT 15/15 ;https://photos.sodresantoro.com.br/veiculos/24106/2399967/1685388414_C1420543A.JPG?ims=430x323;/leilao/24106/lote/2399967/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:30;;Visitas: 79 | Lances: 0
Leilão 24106 - 0045 -  SUCATA FIAT GRAND SIENA ATTRACTIV 1.4 13/13 ;https://photos.sodresantoro.com.br/veiculos/24106/2399963/1685469395_C1420756A.JPG?ims=430x323;/leilao/24106/lote/2399963/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:31;;Visitas: 48 | Lances: 0
Leilão 24106 - 0046 -  SUCATA HONDA NXR160 BROS ESDD 21/21 ;https://photos.sodresantoro.com.br/veiculos/24106/2399966/1684422824_C1418376A.JPG?ims=430x323;/leilao/24106/lote/2399966/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:32;R$ 200;Visitas: 86 | Lances: 1
Leilão 24106 - 0047 -  SUCATA CHEVROLET ONIX PLUS 10TAT PR1 19/20 ;https://photos.sodresantoro.com.br/veiculos/24106/2399969/1684346030_C1418183A.JPG?ims=430x323;/leilao/24106/lote/2399969/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:33;R$ 500;Visitas: 30 | Lances: 1
Leilão 24106 - 0049 -  SUCATA VOLKSWAGEN GOL 1.6 CITY 05/05 ;https://photos.sodresantoro.com.br/veiculos/24106/2398507/1687354622_C1199607A.JPG?ims=430x323;/leilao/24106/lote/2398507/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:33;R$ 200;Visitas: 46 | Lances: 1
Leilão 24106 - 0050 -  SUCATA FIAT TORO FREEDOM AT 17/17 ;https://photos.sodresantoro.com.br/veiculos/24106/2398508/1670252808_C1383758A.JPG?ims=430x323;/leilao/24106/lote/2398508/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:34;R$ 1.000;Visitas: 54 | Lances: 2
Leilão 24106 - 0051 -  SUCATA NISSAN KICKS SL CVT 19/19 ;https://photos.sodresantoro.com.br/veiculos/24106/2398506/1683724758_C1416514A.JPG?ims=430x323;/leilao/24106/lote/2398506/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:35;R$ 500;Visitas: 115 | Lances: 1
Leilão 24106 - 0052 -  SUCATA CHERY TIGGO 2 1.5 LOOK 18/19 ;https://photos.sodresantoro.com.br/veiculos/24106/2398710/1687374653_C1304754A.JPG?ims=430x323;/leilao/24106/lote/2398710/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:36;;Visitas: 48 | Lances: 0
Leilão 24106 - 0053 -  SUCATA FIAT PALIO ELX 02/02 ;https://photos.sodresantoro.com.br/veiculos/24106/2398714/1678822561_C1404480A.JPG?ims=430x323;/leilao/24106/lote/2398714/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:36;R$ 1.800;Visitas: 119 | Lances: 1
Leilão 24106 - 0054 -  SUCATA FORD ESCORT GL 85/86 ;https://photos.sodresantoro.com.br/veiculos/24106/2398715/1651774661_C1155838A.JPG?ims=430x323;/leilao/24106/lote/2398715/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:37;;Visitas: 17 | Lances: 0
Leilão 24106 - 0055 -  SUCATA FIAT PALIO 16V 97/97 ;https://photos.sodresantoro.com.br/veiculos/24106/2398713/1653404304_C1223448A.JPG?ims=430x323;/leilao/24106/lote/2398713/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:38;;Visitas: 21 | Lances: 0
Leilão 24106 - 0056 -  SUCATA FIAT ELBA CSL 1.6 94/94 ;https://photos.sodresantoro.com.br/veiculos/24106/2398711/1684509356_C875897A.JPG?ims=430x323;/leilao/24106/lote/2398711/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:39;;Visitas: 24 | Lances: 0
Leilão 24106 - 0057 -  SUCATA VOLKSWAGEN VOYAGE CL 1.8 95/95 ;https://photos.sodresantoro.com.br/veiculos/24106/2398712/1628616268_C765128A.JPG?ims=430x323;/leilao/24106/lote/2398712/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:39;;Visitas: 50 | Lances: 0
Leilão 24106 - 0058 -  SUCATA VOLKSWAGEN GOL MI 97/98 ;https://photos.sodresantoro.com.br/veiculos/24106/2398716/1683814117_C817590A.JPG?ims=430x323;/leilao/24106/lote/2398716/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:40;;Visitas: 45 | Lances: 0
Leilão 24106 - 0059 -  SUCATA HONDA FIT LX CVT 17/17 ;https://photos.sodresantoro.com.br/veiculos/24106/2398502/1678803249_C1404471A.JPG?ims=430x323;/leilao/24106/lote/2398502/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:41;;Visitas: 25 | Lances: 0
Leilão 24106 - 0060 -  SUCATA SUZUKI BURGMAN I 12/12 ;https://photos.sodresantoro.com.br/veiculos/24106/2398503/1682694760_C1414438A.JPG?ims=430x323;/leilao/24106/lote/2398503/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:42;;Visitas: 117 | Lances: 0
Leilão 24106 - 0061 -  SUCATA VOLKSWAGEN SAVEIRO RB MBVS 18/19 ;https://photos.sodresantoro.com.br/veiculos/24106/2398501/1677182982_C1400252A.JPG?ims=430x323;/leilao/24106/lote/2398501/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:42;;Visitas: 45 | Lances: 0
Leilão 24106 - 0062 -  SUCATA HONDA BIZ 125 18/19 ;https://photos.sodresantoro.com.br/veiculos/24106/2398505/1683663012_C1416330A.JPG?ims=430x323;/leilao/24106/lote/2398505/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:43;;Visitas: 215 | Lances: 0
Leilão 24106 - 0063 -  SUCATA VOLKSWAGEN SAVEIRO CS RB MPI 22/23 ;https://photos.sodresantoro.com.br/veiculos/24106/2399699/1687878950_C1402526A.JPG?ims=430x323;/leilao/24106/lote/2399699/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:44;;Visitas: 93 | Lances: 0
Leilão 24106 - 0064 -  SUCATA YAMAHA YBR150 FACTOR ED 17/18 ;https://photos.sodresantoro.com.br/veiculos/24106/2398504/1680804627_C1410042A.JPG?ims=430x323;/leilao/24106/lote/2398504/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:45;;Visitas: 29 | Lances: 0
Leilão 24106 - 0065 -  SUCATA FIAT UNO VIVACE 1.0 14/14 ;https://photos.sodresantoro.com.br/veiculos/24106/2398496/1678287963_C1403272A.JPG?ims=430x323;/leilao/24106/lote/2398496/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:45;;Visitas: 58 | Lances: 0
Leilão 24106 - 0066 -  SUCATA CHEVROLET MONTANA LS 12/12 ;https://photos.sodresantoro.com.br/veiculos/24106/2398500/1682511501_C1413698A.JPG?ims=430x323;/leilao/24106/lote/2398500/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:46;;Visitas: 53 | Lances: 0
Leilão 24106 - 0067 -  SUCATA VOLVO FH 540 6X4T 18/18 ;https://photos.sodresantoro.com.br/veiculos/24106/2398493/1672840072_C1389714A.JPG?ims=430x323;/leilao/24106/lote/2398493/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:47;R$ 50.000;Visitas: 267 | Lances: 10
Leilão 24106 - 0068 -  SUCATA CHEVROLET VECTRA GLS 00/00 ;https://photos.sodresantoro.com.br/veiculos/24106/2399697/1681745042_C1411819A.JPG?ims=430x323;/leilao/24106/lote/2399697/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:48;;Visitas: 111 | Lances: 0
Leilão 24106 - 0069 -  SUCATA VOLKSWAGEN JETTA 2.0T 13/13 ;https://photos.sodresantoro.com.br/veiculos/24106/2399696/1682694004_C1414519A.JPG?ims=430x323;/leilao/24106/lote/2399696/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:48;R$ 16.000;Visitas: 493 | Lances: 24
Leilão 24106 - 0070 -  SUCATA TOYOTA COROLLA LE 96/97 ;https://photos.sodresantoro.com.br/veiculos/24106/2399698/1684519105_C1391837A.JPG?ims=430x323;/leilao/24106/lote/2399698/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:49;;Visitas: 26 | Lances: 0
Leilão 24106 - 0071 -  SUCATA FIAT STRADA HD WK CC E 18/19 ;https://photos.sodresantoro.com.br/veiculos/24106/2398498/1680617550_C1409369A.JPG?ims=430x323;/leilao/24106/lote/2398498/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:50;;Visitas: 39 | Lances: 0
Leilão 24106 - 0072 -  SUCATA CHEVROLET COBALT 18A ELI 16/16 ;https://photos.sodresantoro.com.br/veiculos/24106/2399666/1681990352_C1412884A.JPG?ims=430x323;/leilao/24106/lote/2399666/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:51;R$ 12.500;Visitas: 141 | Lances: 21
Leilão 24106 - 0073 -  SUCATA HYUNDAI HB20 1.0M COMFOR 14/15 ;https://photos.sodresantoro.com.br/veiculos/24106/2398464/1687357453_C1320779A.JPG?ims=430x323;/leilao/24106/lote/2398464/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:51;R$ 500;Visitas: 82 | Lances: 1
Leilão 24106 - 0074 -  SUCATA HONDA CIVIC LX 00/00 ;https://photos.sodresantoro.com.br/veiculos/24106/2398466/1677254734_C1400561A.JPG?ims=430x323;/leilao/24106/lote/2398466/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:52;;Visitas: 26 | Lances: 0
Leilão 24106 - 0075 -  SUCATA CHEVROLET CELTA 4P SPIRIT 05/05 ;https://photos.sodresantoro.com.br/veiculos/24106/2398468/1678135723_C1402579A.JPG?ims=430x323;/leilao/24106/lote/2398468/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:53;;Visitas: 22 | Lances: 0
Leilão 24106 - 0076 -  SUCATA RENAULT LOGAN AUTH 1016V 14/15 ;https://photos.sodresantoro.com.br/veiculos/24106/2398469/1680121282_C1408247A.JPG?ims=430x323;/leilao/24106/lote/2398469/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:54;R$ 500;Visitas: 61 | Lances: 1
Leilão 24106 - 0077 -  SUCATA CHEVROLET CORSA GL 97/98 ;https://photos.sodresantoro.com.br/veiculos/24106/2398482/1681242167_C1410820A.JPG?ims=430x323;/leilao/24106/lote/2398482/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:54;R$ 200;Visitas: 107 | Lances: 1
Leilão 24106 - 0078 -  SUCATA FIAT FIORINO 1.4 FLEX 15/15 ;https://photos.sodresantoro.com.br/veiculos/24106/2398472/1681417271_C1411381A.JPG?ims=430x323;/leilao/24106/lote/2398472/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:55;;Visitas: 47 | Lances: 0
Leilão 24106 - 0079 -  SUCATA FORD KA GL 00/01 ;https://photos.sodresantoro.com.br/veiculos/24106/2398484/1681757792_C1411994A.JPG?ims=430x323;/leilao/24106/lote/2398484/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:56;;Visitas: 31 | Lances: 0
Leilão 24106 - 0080 -  SUCATA HONDA HR-V LX CVT 20/20 ;https://photos.sodresantoro.com.br/veiculos/24106/2399694/1684247786_C1417779A.JPG?ims=430x323;/leilao/24106/lote/2399694/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:57;;Visitas: 21 | Lances: 0
Leilão 24106 - 0081 -  SUCATA FIAT FIORINO HD WK E 19/20 ;https://photos.sodresantoro.com.br/veiculos/24106/2398481/1687361027_C1412328A.JPG?ims=430x323;/leilao/24106/lote/2398481/ordenacao/nu_lote/tipo-ordenacao/crescente/qtde-itens/4857/;10/07 - 13:57;R$ 1.000;Visitas: 137 | Lances: 2
